,origCountry,year,tag,num_samples,above_mrl_samples,above_mrl_mean,above_mrl_std,between_loq_and_mrl_samples,between_loq_and_mrl_mean,between_loq_and_mrl_std
21247,HU,2021,Phosphamidon,6,6.0,0.01,0.0,0.0,0.0,0.0
21248,HU,2021,Phoxim,6,6.0,0.01,0.0,0.0,0.0,0.0
21250,HU,2021,Picolinafen,6,6.0,0.01,0.0,0.0,0.0,0.0
21251,HU,2021,Picoxystrobin,6,6.0,0.01,0.0,0.0,0.0,0.0
21252,HU,2021,Pirimicarb (sum),6,6.0,0.0137,0.0053,0.0,0.0,0.0
21253,HU,2021,Pirimiphos-Ethyl,6,6.0,0.01,0.0,0.0,0.0,0.0
21254,HU,2021,Pirimiphos-methyl (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
21255,HU,2021,Profenofos,6,0.0,0.0,0.0,6.0,0.01,0.0
21256,HU,2021,Prometryn,6,6.0,0.01,0.0,0.0,0.0,0.0
21257,HU,2021,Propachlor (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21259,HU,2021,Propaquizafop,6,6.0,0.01,0.0,0.0,0.0,0.0
21260,HU,2021,Propargite,6,6.0,0.01,0.0,0.0,0.0,0.0
21261,HU,2021,Propazine,6,6.0,0.01,0.0,0.0,0.0,0.0
21262,HU,2021,Propetamphos,6,6.0,0.01,0.0,0.0,0.0,0.0
21263,HU,2021,Propham,6,6.0,0.01,0.0,0.0,0.0,0.0
21264,HU,2021,Propiconazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21265,HU,2021,Propisochlor,6,6.0,0.01,0.0,0.0,0.0,0.0
21266,HU,2021,Propoxur,6,6.0,0.01,0.0,0.0,0.0,0.0
21267,HU,2021,Propyzamide (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21268,HU,2021,Proquinazid (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21269,HU,2021,Prosulfocarb,6,6.0,0.01,0.0,0.0,0.0,0.0
21270,HU,2021,Prosulfuron,6,6.0,0.01,0.0,0.0,0.0,0.0
21271,HU,2021,Prothioconazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21272,HU,2021,Prothiofos,6,6.0,0.01,0.0,0.0,0.0,0.0
21273,HU,2021,Pymetrozine (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21274,HU,2021,Pyraclostrobin,6,6.0,0.01,0.0,0.0,0.0,0.0
21275,HU,2021,Pyrazophos,6,0.0,0.0,0.0,6.0,0.01,0.0
21276,HU,2021,Pyrethrins,6,6.0,0.01,0.0,0.0,0.0,0.0
21277,HU,2021,Pyridaben,6,6.0,0.01,0.0,0.0,0.0,0.0
21278,HU,2021,Pyridaphenthion,6,6.0,0.01,0.0,0.0,0.0,0.0
21279,HU,2021,Pyrifenox,6,6.0,0.01,0.0,0.0,0.0,0.0
21280,HU,2021,Pyrimethanil (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21281,HU,2021,Pyriproxyfen,6,6.0,0.01,0.0,0.0,0.0,0.0
21282,HU,2021,Quinalphos,6,6.0,0.01,0.0,0.0,0.0,0.0
21283,HU,2021,Quinoclamine,6,6.0,0.01,0.0,0.0,0.0,0.0
21284,HU,2021,Quinoxyfen,6,6.0,0.01,0.0,0.0,0.0,0.0
21285,HU,2021,Quintozene (sum),6,6.0,0.0073,0.006,6.0,0.0073,0.0026
21286,HU,2021,Rotenone,6,6.0,0.01,0.0,0.0,0.0,0.0
21287,HU,2021,Secbumeton,6,6.0,0.01,0.0,0.0,0.0,0.0
21288,HU,2021,Silthiofam,6,6.0,0.01,0.0,0.0,0.0,0.0
21289,HU,2021,Simazine,6,6.0,0.01,0.0,0.0,0.0,0.0
21290,HU,2021,Simetryn,6,6.0,0.01,0.0,0.0,0.0,0.0
21291,HU,2021,Spinosad (sum),6,6.0,0.0133,0.0049,0.0,0.0,0.0
21292,HU,2021,Spirodiclofen,6,6.0,0.004,0.0,0.0,0.0,0.0
21293,HU,2021,Spiromesifen,6,6.0,0.01,0.0,0.0,0.0,0.0
21294,HU,2021,Spiroxamine (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21295,HU,2021,Sulfotep,6,6.0,0.01,0.0,0.0,0.0,0.0
21296,HU,2021,Tebufenozide,6,6.0,0.01,0.0,0.0,0.0,0.0
21297,HU,2021,Tebufenpyrad,6,6.0,0.01,0.0,0.0,0.0,0.0
21298,HU,2021,Teflubenzuron,6,6.0,0.01,0.0,0.0,0.0,0.0
21299,HU,2021,Tefluthrin (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21300,HU,2021,Terbacil,6,6.0,0.01,0.0,0.0,0.0,0.0
21301,HU,2021,Terbufos (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21302,HU,2021,Terbumeton,6,6.0,0.01,0.0,0.0,0.0,0.0
21304,HU,2021,Terbutryn,6,6.0,0.01,0.0,0.0,0.0,0.0
21305,HU,2021,Tetrachlorvinphos,6,6.0,0.01,0.0,0.0,0.0,0.0
21306,HU,2021,Tetraconazole (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
21307,HU,2021,Tetradifon,6,6.0,0.01,0.0,0.0,0.0,0.0
21308,HU,2021,Tetramethrin,6,6.0,0.01,0.0,0.0,0.0,0.0
21309,HU,2021,Thiacloprid,6,6.0,0.01,0.0,0.0,0.0,0.0
21310,HU,2021,Thiamethoxam (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21311,HU,2021,Thiencarbazone-methyl,6,6.0,0.01,0.0,0.0,0.0,0.0
21312,HU,2021,Thiometon,6,6.0,0.01,0.0,0.0,0.0,0.0
21313,HU,2021,Tolclofos-methyl,6,6.0,0.01,0.0,0.0,0.0,0.0
21314,HU,2021,Tolylfluanid (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21315,HU,2021,Tri-allate,6,6.0,0.01,0.0,0.0,0.0,0.0
21316,HU,2021,Triadimenol (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21317,HU,2021,Triazophos,6,0.0,0.0,0.0,6.0,0.01,0.0
21318,HU,2021,Trichlorfon,6,6.0,0.01,0.0,0.0,0.0,0.0
21319,HU,2021,Tricyclazole,6,6.0,0.01,0.0,0.0,0.0,0.0
21320,HU,2021,Trifloxystrobin (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21321,HU,2021,Triflumuron,6,6.0,0.01,0.0,0.0,0.0,0.0
21322,HU,2021,Trifluralin,6,6.0,0.01,0.0,0.0,0.0,0.0
21323,HU,2021,Triforine,6,6.0,0.01,0.0,0.0,0.0,0.0
21324,HU,2021,Triticonazole,6,6.0,0.01,0.0,0.0,0.0,0.0
21325,HU,2021,Vamidothion (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21326,HU,2021,Vinclozolin (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21327,HU,2021,Zoxamide,6,6.0,0.01,0.0,0.0,0.0,0.0
21102,HU,2021,Cyfluthrin (sum),5,0.0,0.0,0.0,5.0,0.01,0.0
21106,HU,2021,Cyprodinil (sum),5,5.0,0.01,0.0,0.0,0.0,0.0
21215,HU,2021,Metolachlor and S-metolachlor (sum),5,5.0,0.01,0.0,0.0,0.0,0.0
21303,HU,2021,Terbuthylazine,5,5.0,0.01,0.0,0.0,0.0,0.0
21061,HU,2021,Azamethiphos,2,2.0,0.01,0.0,0.0,0.0,0.0
21249,HU,2021,Phthalimide,2,2.0,0.01,0.0,0.0,0.0,0.0
21115,HU,2021,Dicofol (sum),1,1.0,0.0133,0.0058,0.0,0.0,0.0
21207,HU,2021,Metconazole (sum),1,1.0,0.01,0.0,0.0,0.0,0.0
21258,HU,2021,Propamocarb (sum),1,1.0,0.01,0.0,0.0,0.0,0.0
21393,HU,2023,Chlordane (sum),17,17.0,0.005,0.0,0.0,0.0,0.0
21414,HU,2023,DDT (sum),17,17.0,0.01,0.0,17.0,0.0102,0.0075
21426,HU,2023,Dieldrin (sum),17,0.0,0.0,0.0,17.0,0.005,0.0
21441,HU,2023,Endosulfan (sum),17,0.0,0.0,0.0,17.0,0.0075,0.0044
21490,HU,2023,HCH (sum),17,17.0,0.005,0.0,0.0,0.0,0.0
21491,HU,2023,HCH-alpha,17,0.0,0.0,0.0,17.0,0.005,0.0
21492,HU,2023,HCH-beta,17,0.0,0.0,0.0,17.0,0.005,0.0
21493,HU,2023,Heptachlor (sum),17,17.0,0.0065,0.0037,0.0,0.0,0.0
21495,HU,2023,Hexachlorobenzene,17,0.0,0.0,0.0,17.0,0.005,0.0
21518,HU,2023,Lindane,17,0.0,0.0,0.0,17.0,0.005,0.0
21536,HU,2023,Methoxychlor,17,0.0,0.0,0.0,17.0,0.005,0.0
21557,HU,2023,Oxychlordane,17,17.0,0.005,0.0,0.0,0.0,0.0
21351,HU,2023,2-phenylphenol (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
21354,HU,2023,Acetochlor,16,16.0,0.01,0.0,0.0,0.0,0.0
21356,HU,2023,Acrinathrin,16,16.0,0.01,0.0,0.0,0.0,0.0
21362,HU,2023,Atrazine,16,16.0,0.01,0.0,0.0,0.0,0.0
21368,HU,2023,Azoxystrobin,16,16.0,0.01,0.0,0.0,0.0,0.0
21373,HU,2023,Bifenox,16,16.0,0.01,0.0,0.0,0.0,0.0
21374,HU,2023,Bifenthrin (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
21375,HU,2023,Biphenyl,16,16.0,0.01,0.0,0.0,0.0,0.0
21378,HU,2023,Boscalid (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
21379,HU,2023,Bromfenvinfos,16,16.0,0.01,0.0,0.0,0.0,0.0
21382,HU,2023,Bromopropylate,16,16.0,0.01,0.0,0.0,0.0,0.0
21396,HU,2023,Chlorobenzilate,16,0.0,0.0,0.0,16.0,0.01,0.0
21398,HU,2023,Chlorpropham (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
21399,HU,2023,Chlorpyrifos,16,0.0,0.0,0.0,16.0,0.005,0.0
21400,HU,2023,Chlorpyrifos-methyl,16,0.0,0.0,0.0,16.0,0.005,0.0
21403,HU,2023,Coumaphos,16,16.0,0.01,0.0,0.0,0.0,0.0
21409,HU,2023,Cyfluthrin (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
21411,HU,2023,Cypermethrin (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
21415,HU,2023,Deltamethrin,16,0.0,0.0,0.0,16.0,0.02,0.0
21419,HU,2023,Diazinon,16,0.0,0.0,0.0,16.0,0.01,0.0
21420,HU,2023,Dichlofluanid and DMSA (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
21421,HU,2023,Dichlorvos,16,16.0,0.01,0.0,0.0,0.0,0.0
21423,HU,2023,Dicloran,16,16.0,0.01,0.0,0.0,0.0,0.0
21424,HU,2023,Dicofol (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
21433,HU,2023,Dimethomorph (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
21435,HU,2023,Diphenylamine,16,0.0,0.0,0.0,16.0,0.01,0.0
21448,HU,2023,Etofenprox,16,0.0,0.0,0.0,16.0,0.01,0.0
21452,HU,2023,Fenamidone,16,16.0,0.01,0.0,0.0,0.0,0.0
21454,HU,2023,Fenarimol,16,16.0,0.01,0.0,0.0,0.0,0.0
21460,HU,2023,Fenpropathrin,16,16.0,0.01,0.0,0.0,0.0,0.0
21465,HU,2023,Fipronil (sum),16,0.0,0.0,0.0,16.0,0.0034,0.001
21466,HU,2023,Fluazifop-methyl,16,16.0,0.01,0.0,0.0,0.0,0.0
21478,HU,2023,Fluquinconazole,16,0.0,0.0,0.0,16.0,0.01,0.0
21479,HU,2023,Flurochloridone (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
21483,HU,2023,Fluvalinate (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
21487,HU,2023,Formothion,16,16.0,0.01,0.0,0.0,0.0,0.0
21502,HU,2023,Indoxacarb (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
21506,HU,2023,Isocarbophos,16,16.0,0.01,0.0,0.0,0.0,0.0
21507,HU,2023,Isodrin,16,16.0,0.01,0.0,0.0,0.0,0.0
21516,HU,2023,Lambda-cyhalothrin (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
21541,HU,2023,Metrafenone,16,16.0,0.01,0.0,0.0,0.0,0.0
21547,HU,2023,"N, N-Diethyl-meta-toluamide (DEET)",16,16.0,0.01,0.0,0.0,0.0,0.0
21550,HU,2023,Nitrofen,16,16.0,0.01,0.0,0.0,0.0,0.0
21562,HU,2023,Parathion,16,0.0,0.0,0.0,16.0,0.01,0.0
21563,HU,2023,Parathion-methyl (sum),16,16.0,0.005,0.0,16.0,0.0074,0.0025
21569,HU,2023,Permethrin (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
21585,HU,2023,Procymidone,16,16.0,0.01,0.0,0.0,0.0,0.0
21602,HU,2023,Prothiofos,16,16.0,0.01,0.0,0.0,0.0,0.0
21607,HU,2023,Pyridaben,16,16.0,0.01,0.0,0.0,0.0,0.0
21617,HU,2023,Quintozene (sum),16,16.0,0.0053,0.0012,16.0,0.007,0.003
21618,HU,2023,Resmethrin (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
21632,HU,2023,Tebufenpyrad,16,16.0,0.01,0.0,0.0,0.0,0.0
21634,HU,2023,Tefluthrin (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
21641,HU,2023,Tetradifon,16,16.0,0.01,0.0,0.0,0.0,0.0
21642,HU,2023,Tetramethrin,16,16.0,0.01,0.0,0.0,0.0,0.0
21653,HU,2023,Triazophos,16,0.0,0.0,0.0,16.0,0.01,0.0
21660,HU,2023,Trifluralin,16,16.0,0.01,0.0,0.0,0.0,0.0
21664,HU,2023,Vinclozolin,16,16.0,0.01,0.0,0.0,0.0,0.0
21352,HU,2023,Abamectin (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21353,HU,2023,Acephate,15,15.0,0.01,0.0,0.0,0.0,0.0
21355,HU,2023,Aclonifen,15,15.0,0.01,0.0,0.0,0.0,0.0
21357,HU,2023,Alachlor,15,15.0,0.01,0.0,0.0,0.0,0.0
21358,HU,2023,Aldicarb (sum),15,15.0,0.0111,0.0044,0.0,0.0,0.0
21359,HU,2023,Ametoctradin,15,15.0,0.01,0.0,0.0,0.0,0.0
21360,HU,2023,Ametryn,15,15.0,0.01,0.0,0.0,0.0,0.0
21361,HU,2023,Amitraz (sum),15,15.0,0.0053,0.0033,0.0,0.0,0.0
21363,HU,2023,"Atrazine, Desisopropyl-",15,15.0,0.01,0.0,0.0,0.0,0.0
21364,HU,2023,Azamethiphos,15,15.0,0.01,0.0,0.0,0.0,0.0
21365,HU,2023,Azinphos-ethyl,15,0.0,0.0,0.0,15.0,0.01,0.0
21366,HU,2023,Azinphos-methyl,15,0.0,0.0,0.0,15.0,0.01,0.0
21367,HU,2023,Aziprotryne,15,15.0,0.01,0.0,0.0,0.0,0.0
21369,HU,2023,Benalaxyl (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21370,HU,2023,Benthiavalicarb isopropyl (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21371,HU,2023,Benzovindiflupyr,15,15.0,0.01,0.0,0.0,0.0,0.0
21372,HU,2023,Bifenazate (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21376,HU,2023,Bitertanol (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21380,HU,2023,Bromophos,15,15.0,0.01,0.0,0.0,0.0,0.0
21381,HU,2023,Bromophos-ethyl,15,15.0,0.01,0.0,0.0,0.0,0.0
21383,HU,2023,Buprofezin,15,15.0,0.01,0.0,0.0,0.0,0.0
21384,HU,2023,Butylate,15,15.0,0.01,0.0,0.0,0.0,0.0
21385,HU,2023,Cadusafos,15,15.0,0.01,0.0,0.0,0.0,0.0
21386,HU,2023,Carbaryl,15,15.0,0.01,0.0,0.0,0.0,0.0
21387,HU,2023,Carbendazim and benomyl (sum),15,15.0,0.01,0.0,15.0,0.01,0.0
21388,HU,2023,Carbendazim and thiophanate-methyl (sum),15,15.0,0.016,0.0,0.0,0.0,0.0
21389,HU,2023,Carbofuran (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21390,HU,2023,Carboxin,15,15.0,0.01,0.0,0.0,0.0,0.0
21391,HU,2023,Chlorantraniliprole,15,15.0,0.01,0.0,0.0,0.0,0.0
21392,HU,2023,Chlorbromuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21394,HU,2023,Chlorfenvinphos,15,15.0,0.01,0.0,0.0,0.0,0.0
21395,HU,2023,Chlorfluazuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21397,HU,2023,Chlorotoluron (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21401,HU,2023,Cinidon-ethyl (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21402,HU,2023,Clomazone (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21404,HU,2023,Cyanazine,15,15.0,0.01,0.0,0.0,0.0,0.0
21405,HU,2023,Cyazofamid,15,15.0,0.01,0.0,0.0,0.0,0.0
21406,HU,2023,Cycloate,15,15.0,0.01,0.0,0.0,0.0,0.0
21407,HU,2023,Cycloxydim (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21408,HU,2023,Cyflufenamid (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21410,HU,2023,Cymoxanil,15,15.0,0.01,0.0,0.0,0.0,0.0
21412,HU,2023,Cyproconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21416,HU,2023,Demeton-S-Methyl (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21417,HU,2023,Desethyl-Atrazine,15,15.0,0.01,0.0,0.0,0.0,0.0
21418,HU,2023,Desmedipham,15,15.0,0.01,0.0,0.0,0.0,0.0
21422,HU,2023,Diclobutrazol,15,15.0,0.01,0.0,0.0,0.0,0.0
21425,HU,2023,Dicrotophos,15,15.0,0.01,0.0,0.0,0.0,0.0
21427,HU,2023,Diethofencarb,15,15.0,0.01,0.0,0.0,0.0,0.0
21428,HU,2023,Diflubenzuron (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21429,HU,2023,Diflufenican,15,15.0,0.01,0.0,0.0,0.0,0.0
21430,HU,2023,Dimethachlor,15,15.0,0.01,0.0,0.0,0.0,0.0
21431,HU,2023,Dimethenamid (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21432,HU,2023,Dimethoate (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21434,HU,2023,Diniconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21436,HU,2023,Disulfoton (sum),15,15.0,0.0045,0.0026,0.0,0.0,0.0
21437,HU,2023,Ditalimfos,15,15.0,0.01,0.0,0.0,0.0,0.0
21438,HU,2023,Diuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21439,HU,2023,Dodine,15,15.0,0.01,0.0,0.0,0.0,0.0
21440,HU,2023,EPN,15,15.0,0.01,0.0,0.0,0.0,0.0
21443,HU,2023,Ethiofencarb,15,15.0,0.01,0.0,0.0,0.0,0.0
21444,HU,2023,Ethion,15,15.0,0.01,0.0,0.0,0.0,0.0
21445,HU,2023,Ethirimol,15,15.0,0.01,0.0,0.0,0.0,0.0
21446,HU,2023,Ethofumesate (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21447,HU,2023,Ethoprophos,15,15.0,0.01,0.0,0.0,0.0,0.0
21449,HU,2023,Etoxazole,15,15.0,0.01,0.0,0.0,0.0,0.0
21450,HU,2023,Etrimfos,15,15.0,0.01,0.0,0.0,0.0,0.0
21451,HU,2023,Famoxadone,15,0.0,0.0,0.0,15.0,0.01,0.0
21453,HU,2023,Fenamiphos (sum),15,15.0,0.003,0.0,0.0,0.0,0.0
21455,HU,2023,Fenazaquin,15,15.0,0.01,0.0,0.0,0.0,0.0
21456,HU,2023,Fenbuconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21457,HU,2023,Fenhexamid,15,15.0,0.01,0.0,0.0,0.0,0.0
21458,HU,2023,Fenitrothion,15,15.0,0.01,0.0,0.0,0.0,0.0
21459,HU,2023,Fenoxycarb,15,15.0,0.01,0.0,0.0,0.0,0.0
21461,HU,2023,Fenpropidin (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21462,HU,2023,Fenpyrazamine,15,15.0,0.01,0.0,0.0,0.0,0.0
21463,HU,2023,Fensulfothion (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21464,HU,2023,Fenthion (sum),15,15.0,0.002,0.0,15.0,0.0027,0.0029
21467,HU,2023,Fluazinam,15,15.0,0.01,0.0,0.0,0.0,0.0
21468,HU,2023,Flubendiamide (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21469,HU,2023,Fludioxonil,15,15.0,0.01,0.0,0.0,0.0,0.0
21470,HU,2023,Flufenacet (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21471,HU,2023,Flufenoxuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21472,HU,2023,Flumethrin,15,15.0,0.01,0.0,0.0,0.0,0.0
21473,HU,2023,Flumioxazin,15,15.0,0.01,0.0,0.0,0.0,0.0
21474,HU,2023,Fluometuron,15,15.0,0.005,0.0,0.0,0.0,0.0
21475,HU,2023,Fluopicolide,15,15.0,0.01,0.0,0.0,0.0,0.0
21476,HU,2023,Fluopyram,15,0.0,0.0,0.0,15.0,0.01,0.0
21477,HU,2023,Fluoxastrobin (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21481,HU,2023,Flutolanil,15,15.0,0.01,0.0,0.0,0.0,0.0
21482,HU,2023,Flutriafol,15,15.0,0.01,0.0,0.0,0.0,0.0
21484,HU,2023,Fluxapyroxad,15,15.0,0.01,0.0,0.0,0.0,0.0
21485,HU,2023,Fomesafen,15,15.0,0.01,0.0,0.0,0.0,0.0
21486,HU,2023,Fonofos,15,15.0,0.01,0.0,0.0,0.0,0.0
21488,HU,2023,Fosthiazate,15,15.0,0.01,0.0,0.0,0.0,0.0
21489,HU,2023,Fuberidazole,15,15.0,0.01,0.0,0.0,0.0,0.0
21494,HU,2023,Heptenophos,15,15.0,0.01,0.0,0.0,0.0,0.0
21496,HU,2023,Hexaconazole,15,15.0,0.01,0.0,0.0,0.0,0.0
21497,HU,2023,Hexaflumuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21498,HU,2023,Hexazinone,15,15.0,0.01,0.0,0.0,0.0,0.0
21499,HU,2023,Hexythiazox (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21500,HU,2023,Imazalil (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21501,HU,2023,Imidacloprid,15,15.0,0.01,0.0,0.0,0.0,0.0
21503,HU,2023,Ipconazole,15,15.0,0.01,0.0,0.0,0.0,0.0
21504,HU,2023,Iprodione,15,15.0,0.01,0.0,0.0,0.0,0.0
21505,HU,2023,Iprovalicarb,15,15.0,0.01,0.0,0.0,0.0,0.0
21508,HU,2023,Isofenphos,15,15.0,0.01,0.0,0.0,0.0,0.0
21509,HU,2023,Isofenphos-methyl,15,15.0,0.01,0.0,0.0,0.0,0.0
21510,HU,2023,Isoprocarb,15,15.0,0.01,0.0,0.0,0.0,0.0
21511,HU,2023,Isoprothiolane,15,15.0,0.01,0.0,0.0,0.0,0.0
21512,HU,2023,Isoproturon,15,15.0,0.01,0.0,0.0,0.0,0.0
21513,HU,2023,Isopyrazam (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21514,HU,2023,Isoxadifen-ethyl,15,15.0,0.01,0.0,0.0,0.0,0.0
21517,HU,2023,Lenacil,15,15.0,0.01,0.0,0.0,0.0,0.0
21519,HU,2023,Linuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21520,HU,2023,Lufenuron (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21521,HU,2023,Malathion (sum),15,15.0,0.0067,0.0024,0.0,0.0,0.0
21522,HU,2023,Mandipropamid (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21523,HU,2023,Mecarbam,15,15.0,0.01,0.0,0.0,0.0,0.0
21524,HU,2023,Mepanipyrim,15,15.0,0.01,0.0,0.0,0.0,0.0
21525,HU,2023,Mepronil,15,15.0,0.01,0.0,0.0,0.0,0.0
21526,HU,2023,Metaflumizone (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21527,HU,2023,Metalaxyl and metalaxyl-M (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21528,HU,2023,Metaldehyde,15,15.0,0.01,0.0,0.0,0.0,0.0
21529,HU,2023,Metamitron,15,15.0,0.01,0.0,0.0,0.0,0.0
21530,HU,2023,Metazachlor,15,15.0,0.01,0.0,0.0,0.0,0.0
21531,HU,2023,Metconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21532,HU,2023,Methamidophos,15,15.0,0.01,0.0,0.0,0.0,0.0
21533,HU,2023,Methidathion,15,0.0,0.0,0.0,15.0,0.01,0.0
21534,HU,2023,Methiocarb (sum),15,15.0,0.0145,0.0079,0.0,0.0,0.0
21535,HU,2023,Methomyl and Thiodicarb (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21537,HU,2023,Methoxyfenozide,15,15.0,0.01,0.0,0.0,0.0,0.0
21538,HU,2023,Metobromuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21539,HU,2023,Metolachlor and S-metolachlor (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21540,HU,2023,Metoxuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21542,HU,2023,Metribuzin,15,15.0,0.01,0.0,15.0,0.01,0.0
21543,HU,2023,Mevinphos (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21544,HU,2023,Molinate,15,15.0,0.01,0.0,0.0,0.0,0.0
21545,HU,2023,Monocrotophos,15,15.0,0.01,0.0,0.0,0.0,0.0
21546,HU,2023,Monolinuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21548,HU,2023,Napropamide (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21549,HU,2023,Nitenpyram,15,15.0,0.01,0.0,0.0,0.0,0.0
21551,HU,2023,Nuarimol,15,15.0,0.01,0.0,0.0,0.0,0.0
21552,HU,2023,Ofurace,15,15.0,0.01,0.0,0.0,0.0,0.0
21553,HU,2023,Oxadiazon,15,15.0,0.01,0.0,0.0,0.0,0.0
21554,HU,2023,Oxadixyl,15,15.0,0.01,0.0,0.0,0.0,0.0
21555,HU,2023,Oxamyl,15,15.0,0.01,0.0,0.0,0.0,0.0
21556,HU,2023,Oxycarboxin,15,15.0,0.01,0.0,0.0,0.0,0.0
21558,HU,2023,Oxydemeton-methyl (sum),15,15.0,0.0108,0.0026,0.0,0.0,0.0
21559,HU,2023,Oxyfluorfen,15,15.0,0.01,0.0,0.0,0.0,0.0
21560,HU,2023,Paclobutrazol (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21561,HU,2023,Paraoxon,15,15.0,0.01,0.0,0.0,0.0,0.0
21564,HU,2023,Penconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21565,HU,2023,Pencycuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21566,HU,2023,Pendimethalin,15,0.0,0.0,0.0,15.0,0.01,0.0
21567,HU,2023,Penflufen (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21568,HU,2023,Penthiopyrad,15,15.0,0.01,0.0,0.0,0.0,0.0
21570,HU,2023,Pethoxamid,15,15.0,0.01,0.0,0.0,0.0,0.0
21571,HU,2023,Phenmedipham,15,15.0,0.01,0.0,0.0,0.0,0.0
21572,HU,2023,Phenthoate,15,15.0,0.01,0.0,0.0,0.0,0.0
