,origCountry,year,tag,num_samples,above_mrl_samples,above_mrl_mean,above_mrl_std,between_loq_and_mrl_samples,between_loq_and_mrl_mean,between_loq_and_mrl_std
22829,HU,2021,Oxycarboxin,6,6.0,0.01,0.0,0.0,0.0,0.0
22830,HU,2021,Oxydemeton-methyl (sum),6,6.0,0.0065,0.0044,0.0,0.0,0.0
22831,HU,2021,Oxyfluorfen,6,6.0,0.01,0.0,0.0,0.0,0.0
22832,HU,2021,Paclobutrazol (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22833,HU,2021,Parathion,6,0.0,0.0,0.0,6.0,0.01,0.0
22834,HU,2021,Parathion-methyl (sum),6,6.0,0.005,0.0,6.0,0.0075,0.0026
22835,HU,2021,Penconazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22836,HU,2021,Pencycuron,6,6.0,0.01,0.0,0.0,0.0,0.0
22837,HU,2021,Pendimethalin,6,0.0,0.0,0.0,6.0,0.01,0.0
22838,HU,2021,Penflufen (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22839,HU,2021,Permethrin (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
22840,HU,2021,Pethoxamid,6,6.0,0.01,0.0,0.0,0.0,0.0
22841,HU,2021,Phenthoate,6,6.0,0.01,0.0,0.0,0.0,0.0
22842,HU,2021,Phosalone,6,6.0,0.01,0.0,0.0,0.0,0.0
22843,HU,2021,Phosmet (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22844,HU,2021,Phosphamidon,6,6.0,0.01,0.0,0.0,0.0,0.0
22845,HU,2021,Phoxim,6,6.0,0.01,0.0,0.0,0.0,0.0
22847,HU,2021,Picolinafen,6,6.0,0.01,0.0,0.0,0.0,0.0
22848,HU,2021,Picoxystrobin,6,6.0,0.01,0.0,0.0,0.0,0.0
22849,HU,2021,Pirimicarb (sum),6,6.0,0.0137,0.0053,0.0,0.0,0.0
22850,HU,2021,Pirimiphos-Ethyl,6,6.0,0.01,0.0,0.0,0.0,0.0
22851,HU,2021,Pirimiphos-methyl (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
22852,HU,2021,Profenofos,6,0.0,0.0,0.0,6.0,0.01,0.0
22853,HU,2021,Prometryn,6,6.0,0.01,0.0,0.0,0.0,0.0
22854,HU,2021,Propachlor (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22856,HU,2021,Propaquizafop,6,6.0,0.01,0.0,0.0,0.0,0.0
22857,HU,2021,Propargite,6,6.0,0.01,0.0,0.0,0.0,0.0
22858,HU,2021,Propazine,6,6.0,0.01,0.0,0.0,0.0,0.0
22859,HU,2021,Propetamphos,6,6.0,0.01,0.0,0.0,0.0,0.0
22860,HU,2021,Propham,6,6.0,0.01,0.0,0.0,0.0,0.0
22861,HU,2021,Propiconazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22862,HU,2021,Propisochlor,6,6.0,0.01,0.0,0.0,0.0,0.0
22863,HU,2021,Propoxur,6,6.0,0.01,0.0,0.0,0.0,0.0
22864,HU,2021,Propyzamide (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22865,HU,2021,Proquinazid (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22866,HU,2021,Prosulfocarb,6,6.0,0.01,0.0,0.0,0.0,0.0
22867,HU,2021,Prosulfuron,6,6.0,0.01,0.0,0.0,0.0,0.0
22868,HU,2021,Prothioconazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22869,HU,2021,Prothiofos,6,6.0,0.01,0.0,0.0,0.0,0.0
22870,HU,2021,Pymetrozine (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22871,HU,2021,Pyraclostrobin,6,6.0,0.01,0.0,0.0,0.0,0.0
22872,HU,2021,Pyrazophos,6,0.0,0.0,0.0,6.0,0.01,0.0
22873,HU,2021,Pyrethrins,6,6.0,0.01,0.0,0.0,0.0,0.0
22874,HU,2021,Pyridaben,6,6.0,0.01,0.0,0.0,0.0,0.0
22875,HU,2021,Pyridaphenthion,6,6.0,0.01,0.0,0.0,0.0,0.0
22876,HU,2021,Pyrifenox,6,6.0,0.01,0.0,0.0,0.0,0.0
22877,HU,2021,Pyrimethanil (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22878,HU,2021,Pyriproxyfen,6,6.0,0.01,0.0,0.0,0.0,0.0
22879,HU,2021,Quinalphos,6,6.0,0.01,0.0,0.0,0.0,0.0
22880,HU,2021,Quinoclamine,6,6.0,0.01,0.0,0.0,0.0,0.0
22881,HU,2021,Quinoxyfen,6,6.0,0.01,0.0,0.0,0.0,0.0
22882,HU,2021,Quintozene (sum),6,6.0,0.0073,0.006,6.0,0.0073,0.0026
22883,HU,2021,Rotenone,6,6.0,0.01,0.0,0.0,0.0,0.0
22884,HU,2021,Secbumeton,6,6.0,0.01,0.0,0.0,0.0,0.0
22885,HU,2021,Silthiofam,6,6.0,0.01,0.0,0.0,0.0,0.0
22886,HU,2021,Simazine,6,6.0,0.01,0.0,0.0,0.0,0.0
22887,HU,2021,Simetryn,6,6.0,0.01,0.0,0.0,0.0,0.0
22888,HU,2021,Spinosad (sum),6,6.0,0.0133,0.0049,0.0,0.0,0.0
22889,HU,2021,Spirodiclofen,6,6.0,0.004,0.0,0.0,0.0,0.0
22890,HU,2021,Spiromesifen,6,6.0,0.01,0.0,0.0,0.0,0.0
22891,HU,2021,Spiroxamine (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22892,HU,2021,Sulfotep,6,6.0,0.01,0.0,0.0,0.0,0.0
22893,HU,2021,Tebufenozide,6,6.0,0.01,0.0,0.0,0.0,0.0
22894,HU,2021,Tebufenpyrad,6,6.0,0.01,0.0,0.0,0.0,0.0
22895,HU,2021,Teflubenzuron,6,6.0,0.01,0.0,0.0,0.0,0.0
22896,HU,2021,Tefluthrin (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22897,HU,2021,Terbacil,6,6.0,0.01,0.0,0.0,0.0,0.0
22898,HU,2021,Terbufos (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22899,HU,2021,Terbumeton,6,6.0,0.01,0.0,0.0,0.0,0.0
22901,HU,2021,Terbutryn,6,6.0,0.01,0.0,0.0,0.0,0.0
22902,HU,2021,Tetrachlorvinphos,6,6.0,0.01,0.0,0.0,0.0,0.0
22903,HU,2021,Tetraconazole (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
22904,HU,2021,Tetradifon,6,6.0,0.01,0.0,0.0,0.0,0.0
22905,HU,2021,Tetramethrin,6,6.0,0.01,0.0,0.0,0.0,0.0
22906,HU,2021,Thiacloprid,6,6.0,0.01,0.0,0.0,0.0,0.0
22907,HU,2021,Thiamethoxam (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22908,HU,2021,Thiencarbazone-methyl,6,6.0,0.01,0.0,0.0,0.0,0.0
22909,HU,2021,Thiometon,6,6.0,0.01,0.0,0.0,0.0,0.0
22910,HU,2021,Tolclofos-methyl,6,6.0,0.01,0.0,0.0,0.0,0.0
22911,HU,2021,Tolylfluanid (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22912,HU,2021,Tri-allate,6,6.0,0.01,0.0,0.0,0.0,0.0
22913,HU,2021,Triadimenol (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22914,HU,2021,Triazophos,6,0.0,0.0,0.0,6.0,0.01,0.0
22915,HU,2021,Trichlorfon,6,6.0,0.01,0.0,0.0,0.0,0.0
22916,HU,2021,Tricyclazole,6,6.0,0.01,0.0,0.0,0.0,0.0
22917,HU,2021,Trifloxystrobin (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22918,HU,2021,Triflumuron,6,6.0,0.01,0.0,0.0,0.0,0.0
22919,HU,2021,Trifluralin,6,6.0,0.01,0.0,0.0,0.0,0.0
22920,HU,2021,Triforine,6,6.0,0.01,0.0,0.0,0.0,0.0
22921,HU,2021,Triticonazole,6,6.0,0.01,0.0,0.0,0.0,0.0
22922,HU,2021,Vamidothion (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22923,HU,2021,Vinclozolin (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22924,HU,2021,Zoxamide,6,6.0,0.01,0.0,0.0,0.0,0.0
22699,HU,2021,Cyfluthrin (sum),5,0.0,0.0,0.0,5.0,0.01,0.0
22703,HU,2021,Cyprodinil (sum),5,5.0,0.01,0.0,0.0,0.0,0.0
22812,HU,2021,Metolachlor and S-metolachlor (sum),5,5.0,0.01,0.0,0.0,0.0,0.0
22900,HU,2021,Terbuthylazine,5,5.0,0.01,0.0,0.0,0.0,0.0
22658,HU,2021,Azamethiphos,2,2.0,0.01,0.0,0.0,0.0,0.0
22846,HU,2021,Phthalimide,2,2.0,0.01,0.0,0.0,0.0,0.0
22712,HU,2021,Dicofol (sum),1,1.0,0.0133,0.0058,0.0,0.0,0.0
22804,HU,2021,Metconazole (sum),1,1.0,0.01,0.0,0.0,0.0,0.0
22855,HU,2021,Propamocarb (sum),1,1.0,0.01,0.0,0.0,0.0,0.0
22994,HU,2023,Chlordane (sum),17,17.0,0.005,0.0,0.0,0.0,0.0
23015,HU,2023,DDT (sum),17,17.0,0.01,0.0,17.0,0.0102,0.0075
23027,HU,2023,Dieldrin (sum),17,0.0,0.0,0.0,17.0,0.005,0.0
23042,HU,2023,Endosulfan (sum),17,0.0,0.0,0.0,17.0,0.0075,0.0044
23091,HU,2023,HCH (sum),17,17.0,0.005,0.0,0.0,0.0,0.0
23092,HU,2023,HCH-alpha,17,0.0,0.0,0.0,17.0,0.005,0.0
23093,HU,2023,HCH-beta,17,0.0,0.0,0.0,17.0,0.005,0.0
23094,HU,2023,Heptachlor (sum),17,17.0,0.0065,0.0037,0.0,0.0,0.0
23096,HU,2023,Hexachlorobenzene,17,0.0,0.0,0.0,17.0,0.005,0.0
23119,HU,2023,Lindane,17,0.0,0.0,0.0,17.0,0.005,0.0
23137,HU,2023,Methoxychlor,17,0.0,0.0,0.0,17.0,0.005,0.0
23158,HU,2023,Oxychlordane,17,17.0,0.005,0.0,0.0,0.0,0.0
22952,HU,2023,2-phenylphenol (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
22955,HU,2023,Acetochlor,16,16.0,0.01,0.0,0.0,0.0,0.0
22957,HU,2023,Acrinathrin,16,16.0,0.01,0.0,0.0,0.0,0.0
22963,HU,2023,Atrazine,16,16.0,0.01,0.0,0.0,0.0,0.0
22969,HU,2023,Azoxystrobin,16,16.0,0.01,0.0,0.0,0.0,0.0
22974,HU,2023,Bifenox,16,16.0,0.01,0.0,0.0,0.0,0.0
22975,HU,2023,Bifenthrin (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
22976,HU,2023,Biphenyl,16,16.0,0.01,0.0,0.0,0.0,0.0
22979,HU,2023,Boscalid (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
22980,HU,2023,Bromfenvinfos,16,16.0,0.01,0.0,0.0,0.0,0.0
22983,HU,2023,Bromopropylate,16,16.0,0.01,0.0,0.0,0.0,0.0
22997,HU,2023,Chlorobenzilate,16,0.0,0.0,0.0,16.0,0.01,0.0
22999,HU,2023,Chlorpropham (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
23000,HU,2023,Chlorpyrifos,16,0.0,0.0,0.0,16.0,0.005,0.0
23001,HU,2023,Chlorpyrifos-methyl,16,0.0,0.0,0.0,16.0,0.005,0.0
23004,HU,2023,Coumaphos,16,16.0,0.01,0.0,0.0,0.0,0.0
23010,HU,2023,Cyfluthrin (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
23012,HU,2023,Cypermethrin (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
23016,HU,2023,Deltamethrin,16,0.0,0.0,0.0,16.0,0.02,0.0
23020,HU,2023,Diazinon,16,0.0,0.0,0.0,16.0,0.01,0.0
23021,HU,2023,Dichlofluanid and DMSA (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
23022,HU,2023,Dichlorvos,16,16.0,0.01,0.0,0.0,0.0,0.0
23024,HU,2023,Dicloran,16,16.0,0.01,0.0,0.0,0.0,0.0
23025,HU,2023,Dicofol (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
23034,HU,2023,Dimethomorph (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
23036,HU,2023,Diphenylamine,16,0.0,0.0,0.0,16.0,0.01,0.0
23049,HU,2023,Etofenprox,16,0.0,0.0,0.0,16.0,0.01,0.0
23053,HU,2023,Fenamidone,16,16.0,0.01,0.0,0.0,0.0,0.0
23055,HU,2023,Fenarimol,16,16.0,0.01,0.0,0.0,0.0,0.0
23061,HU,2023,Fenpropathrin,16,16.0,0.01,0.0,0.0,0.0,0.0
23066,HU,2023,Fipronil (sum),16,0.0,0.0,0.0,16.0,0.0034,0.001
23067,HU,2023,Fluazifop-methyl,16,16.0,0.01,0.0,0.0,0.0,0.0
23079,HU,2023,Fluquinconazole,16,0.0,0.0,0.0,16.0,0.01,0.0
23080,HU,2023,Flurochloridone (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
23084,HU,2023,Fluvalinate (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
23088,HU,2023,Formothion,16,16.0,0.01,0.0,0.0,0.0,0.0
23103,HU,2023,Indoxacarb (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
23107,HU,2023,Isocarbophos,16,16.0,0.01,0.0,0.0,0.0,0.0
23108,HU,2023,Isodrin,16,16.0,0.01,0.0,0.0,0.0,0.0
23117,HU,2023,Lambda-cyhalothrin (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
23142,HU,2023,Metrafenone,16,16.0,0.01,0.0,0.0,0.0,0.0
23148,HU,2023,"N, N-Diethyl-meta-toluamide (DEET)",16,16.0,0.01,0.0,0.0,0.0,0.0
23151,HU,2023,Nitrofen,16,16.0,0.01,0.0,0.0,0.0,0.0
23163,HU,2023,Parathion,16,0.0,0.0,0.0,16.0,0.01,0.0
23164,HU,2023,Parathion-methyl (sum),16,16.0,0.005,0.0,16.0,0.0074,0.0025
23170,HU,2023,Permethrin (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
23186,HU,2023,Procymidone,16,16.0,0.01,0.0,0.0,0.0,0.0
23203,HU,2023,Prothiofos,16,16.0,0.01,0.0,0.0,0.0,0.0
23208,HU,2023,Pyridaben,16,16.0,0.01,0.0,0.0,0.0,0.0
23218,HU,2023,Quintozene (sum),16,16.0,0.0053,0.0012,16.0,0.007,0.003
23219,HU,2023,Resmethrin (sum),16,0.0,0.0,0.0,16.0,0.01,0.0
23233,HU,2023,Tebufenpyrad,16,16.0,0.01,0.0,0.0,0.0,0.0
23235,HU,2023,Tefluthrin (sum),16,16.0,0.01,0.0,0.0,0.0,0.0
23242,HU,2023,Tetradifon,16,16.0,0.01,0.0,0.0,0.0,0.0
23243,HU,2023,Tetramethrin,16,16.0,0.01,0.0,0.0,0.0,0.0
23254,HU,2023,Triazophos,16,0.0,0.0,0.0,16.0,0.01,0.0
23261,HU,2023,Trifluralin,16,16.0,0.01,0.0,0.0,0.0,0.0
23265,HU,2023,Vinclozolin,16,16.0,0.01,0.0,0.0,0.0,0.0
22953,HU,2023,Abamectin (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
22954,HU,2023,Acephate,15,15.0,0.01,0.0,0.0,0.0,0.0
22956,HU,2023,Aclonifen,15,15.0,0.01,0.0,0.0,0.0,0.0
22958,HU,2023,Alachlor,15,15.0,0.01,0.0,0.0,0.0,0.0
22959,HU,2023,Aldicarb (sum),15,15.0,0.0111,0.0044,0.0,0.0,0.0
22960,HU,2023,Ametoctradin,15,15.0,0.01,0.0,0.0,0.0,0.0
22961,HU,2023,Ametryn,15,15.0,0.01,0.0,0.0,0.0,0.0
22962,HU,2023,Amitraz (sum),15,15.0,0.0053,0.0033,0.0,0.0,0.0
22964,HU,2023,"Atrazine, Desisopropyl-",15,15.0,0.01,0.0,0.0,0.0,0.0
22965,HU,2023,Azamethiphos,15,15.0,0.01,0.0,0.0,0.0,0.0
22966,HU,2023,Azinphos-ethyl,15,0.0,0.0,0.0,15.0,0.01,0.0
22967,HU,2023,Azinphos-methyl,15,0.0,0.0,0.0,15.0,0.01,0.0
22968,HU,2023,Aziprotryne,15,15.0,0.01,0.0,0.0,0.0,0.0
22970,HU,2023,Benalaxyl (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
22971,HU,2023,Benthiavalicarb isopropyl (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
22972,HU,2023,Benzovindiflupyr,15,15.0,0.01,0.0,0.0,0.0,0.0
22973,HU,2023,Bifenazate (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
22977,HU,2023,Bitertanol (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
22981,HU,2023,Bromophos,15,15.0,0.01,0.0,0.0,0.0,0.0
22982,HU,2023,Bromophos-ethyl,15,15.0,0.01,0.0,0.0,0.0,0.0
22984,HU,2023,Buprofezin,15,15.0,0.01,0.0,0.0,0.0,0.0
22985,HU,2023,Butylate,15,15.0,0.01,0.0,0.0,0.0,0.0
22986,HU,2023,Cadusafos,15,15.0,0.01,0.0,0.0,0.0,0.0
22987,HU,2023,Carbaryl,15,15.0,0.01,0.0,0.0,0.0,0.0
22988,HU,2023,Carbendazim and benomyl (sum),15,15.0,0.01,0.0,15.0,0.01,0.0
22989,HU,2023,Carbendazim and thiophanate-methyl (sum),15,15.0,0.016,0.0,0.0,0.0,0.0
22990,HU,2023,Carbofuran (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
22991,HU,2023,Carboxin,15,15.0,0.01,0.0,0.0,0.0,0.0
22992,HU,2023,Chlorantraniliprole,15,15.0,0.01,0.0,0.0,0.0,0.0
22993,HU,2023,Chlorbromuron,15,15.0,0.01,0.0,0.0,0.0,0.0
22995,HU,2023,Chlorfenvinphos,15,15.0,0.01,0.0,0.0,0.0,0.0
22996,HU,2023,Chlorfluazuron,15,15.0,0.01,0.0,0.0,0.0,0.0
22998,HU,2023,Chlorotoluron (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23002,HU,2023,Cinidon-ethyl (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23003,HU,2023,Clomazone (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23005,HU,2023,Cyanazine,15,15.0,0.01,0.0,0.0,0.0,0.0
23006,HU,2023,Cyazofamid,15,15.0,0.01,0.0,0.0,0.0,0.0
23007,HU,2023,Cycloate,15,15.0,0.01,0.0,0.0,0.0,0.0
23008,HU,2023,Cycloxydim (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23009,HU,2023,Cyflufenamid (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23011,HU,2023,Cymoxanil,15,15.0,0.01,0.0,0.0,0.0,0.0
23013,HU,2023,Cyproconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23017,HU,2023,Demeton-S-Methyl (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23018,HU,2023,Desethyl-Atrazine,15,15.0,0.01,0.0,0.0,0.0,0.0
23019,HU,2023,Desmedipham,15,15.0,0.01,0.0,0.0,0.0,0.0
23023,HU,2023,Diclobutrazol,15,15.0,0.01,0.0,0.0,0.0,0.0
23026,HU,2023,Dicrotophos,15,15.0,0.01,0.0,0.0,0.0,0.0
23028,HU,2023,Diethofencarb,15,15.0,0.01,0.0,0.0,0.0,0.0
23029,HU,2023,Diflubenzuron (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23030,HU,2023,Diflufenican,15,15.0,0.01,0.0,0.0,0.0,0.0
23031,HU,2023,Dimethachlor,15,15.0,0.01,0.0,0.0,0.0,0.0
23032,HU,2023,Dimethenamid (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23033,HU,2023,Dimethoate (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23035,HU,2023,Diniconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23037,HU,2023,Disulfoton (sum),15,15.0,0.0045,0.0026,0.0,0.0,0.0
23038,HU,2023,Ditalimfos,15,15.0,0.01,0.0,0.0,0.0,0.0
23039,HU,2023,Diuron,15,15.0,0.01,0.0,0.0,0.0,0.0
23040,HU,2023,Dodine,15,15.0,0.01,0.0,0.0,0.0,0.0
23041,HU,2023,EPN,15,15.0,0.01,0.0,0.0,0.0,0.0
23044,HU,2023,Ethiofencarb,15,15.0,0.01,0.0,0.0,0.0,0.0
23045,HU,2023,Ethion,15,15.0,0.01,0.0,0.0,0.0,0.0
23046,HU,2023,Ethirimol,15,15.0,0.01,0.0,0.0,0.0,0.0
23047,HU,2023,Ethofumesate (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23048,HU,2023,Ethoprophos,15,15.0,0.01,0.0,0.0,0.0,0.0
23050,HU,2023,Etoxazole,15,15.0,0.01,0.0,0.0,0.0,0.0
23051,HU,2023,Etrimfos,15,15.0,0.01,0.0,0.0,0.0,0.0
23052,HU,2023,Famoxadone,15,0.0,0.0,0.0,15.0,0.01,0.0
23054,HU,2023,Fenamiphos (sum),15,15.0,0.003,0.0,0.0,0.0,0.0
23056,HU,2023,Fenazaquin,15,15.0,0.01,0.0,0.0,0.0,0.0
23057,HU,2023,Fenbuconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23058,HU,2023,Fenhexamid,15,15.0,0.01,0.0,0.0,0.0,0.0
23059,HU,2023,Fenitrothion,15,15.0,0.01,0.0,0.0,0.0,0.0
23060,HU,2023,Fenoxycarb,15,15.0,0.01,0.0,0.0,0.0,0.0
23062,HU,2023,Fenpropidin (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23063,HU,2023,Fenpyrazamine,15,15.0,0.01,0.0,0.0,0.0,0.0
23064,HU,2023,Fensulfothion (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23065,HU,2023,Fenthion (sum),15,15.0,0.002,0.0,15.0,0.0027,0.0029
23068,HU,2023,Fluazinam,15,15.0,0.01,0.0,0.0,0.0,0.0
23069,HU,2023,Flubendiamide (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23070,HU,2023,Fludioxonil,15,15.0,0.01,0.0,0.0,0.0,0.0
23071,HU,2023,Flufenacet (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23072,HU,2023,Flufenoxuron,15,15.0,0.01,0.0,0.0,0.0,0.0
23073,HU,2023,Flumethrin,15,15.0,0.01,0.0,0.0,0.0,0.0
23074,HU,2023,Flumioxazin,15,15.0,0.01,0.0,0.0,0.0,0.0
23075,HU,2023,Fluometuron,15,15.0,0.005,0.0,0.0,0.0,0.0
23076,HU,2023,Fluopicolide,15,15.0,0.01,0.0,0.0,0.0,0.0
23077,HU,2023,Fluopyram,15,0.0,0.0,0.0,15.0,0.01,0.0
23078,HU,2023,Fluoxastrobin (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23082,HU,2023,Flutolanil,15,15.0,0.01,0.0,0.0,0.0,0.0
23083,HU,2023,Flutriafol,15,15.0,0.01,0.0,0.0,0.0,0.0
23085,HU,2023,Fluxapyroxad,15,15.0,0.01,0.0,0.0,0.0,0.0
23086,HU,2023,Fomesafen,15,15.0,0.01,0.0,0.0,0.0,0.0
23087,HU,2023,Fonofos,15,15.0,0.01,0.0,0.0,0.0,0.0
23089,HU,2023,Fosthiazate,15,15.0,0.01,0.0,0.0,0.0,0.0
23090,HU,2023,Fuberidazole,15,15.0,0.01,0.0,0.0,0.0,0.0
23095,HU,2023,Heptenophos,15,15.0,0.01,0.0,0.0,0.0,0.0
23097,HU,2023,Hexaconazole,15,15.0,0.01,0.0,0.0,0.0,0.0
23098,HU,2023,Hexaflumuron,15,15.0,0.01,0.0,0.0,0.0,0.0
23099,HU,2023,Hexazinone,15,15.0,0.01,0.0,0.0,0.0,0.0
23100,HU,2023,Hexythiazox (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23101,HU,2023,Imazalil (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23102,HU,2023,Imidacloprid,15,15.0,0.01,0.0,0.0,0.0,0.0
23104,HU,2023,Ipconazole,15,15.0,0.01,0.0,0.0,0.0,0.0
23105,HU,2023,Iprodione,15,15.0,0.01,0.0,0.0,0.0,0.0
23106,HU,2023,Iprovalicarb,15,15.0,0.01,0.0,0.0,0.0,0.0
23109,HU,2023,Isofenphos,15,15.0,0.01,0.0,0.0,0.0,0.0
23110,HU,2023,Isofenphos-methyl,15,15.0,0.01,0.0,0.0,0.0,0.0
23111,HU,2023,Isoprocarb,15,15.0,0.01,0.0,0.0,0.0,0.0
23112,HU,2023,Isoprothiolane,15,15.0,0.01,0.0,0.0,0.0,0.0
23113,HU,2023,Isoproturon,15,15.0,0.01,0.0,0.0,0.0,0.0
23114,HU,2023,Isopyrazam (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23115,HU,2023,Isoxadifen-ethyl,15,15.0,0.01,0.0,0.0,0.0,0.0
23118,HU,2023,Lenacil,15,15.0,0.01,0.0,0.0,0.0,0.0
23120,HU,2023,Linuron,15,15.0,0.01,0.0,0.0,0.0,0.0
23121,HU,2023,Lufenuron (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23122,HU,2023,Malathion (sum),15,15.0,0.0067,0.0024,0.0,0.0,0.0
23123,HU,2023,Mandipropamid (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23124,HU,2023,Mecarbam,15,15.0,0.01,0.0,0.0,0.0,0.0
23125,HU,2023,Mepanipyrim,15,15.0,0.01,0.0,0.0,0.0,0.0
23126,HU,2023,Mepronil,15,15.0,0.01,0.0,0.0,0.0,0.0
23127,HU,2023,Metaflumizone (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23128,HU,2023,Metalaxyl and metalaxyl-M (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23129,HU,2023,Metaldehyde,15,15.0,0.01,0.0,0.0,0.0,0.0
23130,HU,2023,Metamitron,15,15.0,0.01,0.0,0.0,0.0,0.0
23131,HU,2023,Metazachlor,15,15.0,0.01,0.0,0.0,0.0,0.0
23132,HU,2023,Metconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23133,HU,2023,Methamidophos,15,15.0,0.01,0.0,0.0,0.0,0.0
23134,HU,2023,Methidathion,15,0.0,0.0,0.0,15.0,0.01,0.0
23135,HU,2023,Methiocarb (sum),15,15.0,0.0145,0.0079,0.0,0.0,0.0
23136,HU,2023,Methomyl and Thiodicarb (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23138,HU,2023,Methoxyfenozide,15,15.0,0.01,0.0,0.0,0.0,0.0
23139,HU,2023,Metobromuron,15,15.0,0.01,0.0,0.0,0.0,0.0
23140,HU,2023,Metolachlor and S-metolachlor (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23141,HU,2023,Metoxuron,15,15.0,0.01,0.0,0.0,0.0,0.0
23143,HU,2023,Metribuzin,15,15.0,0.01,0.0,15.0,0.01,0.0
23144,HU,2023,Mevinphos (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23145,HU,2023,Molinate,15,15.0,0.01,0.0,0.0,0.0,0.0
23146,HU,2023,Monocrotophos,15,15.0,0.01,0.0,0.0,0.0,0.0
23147,HU,2023,Monolinuron,15,15.0,0.01,0.0,0.0,0.0,0.0
23149,HU,2023,Napropamide (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23150,HU,2023,Nitenpyram,15,15.0,0.01,0.0,0.0,0.0,0.0
23152,HU,2023,Nuarimol,15,15.0,0.01,0.0,0.0,0.0,0.0
23153,HU,2023,Ofurace,15,15.0,0.01,0.0,0.0,0.0,0.0
23154,HU,2023,Oxadiazon,15,15.0,0.01,0.0,0.0,0.0,0.0
